comment,like,bad
イタズラの発生を確認したら、いつどこのお店のどこの席でやられたかを特定してそのボトルを排除するよりイタズラされた可能性が少しでもある全てを排除するしかないでしょそんな不衛生なボトルがある可能性が少しでもあるなら営業なんて出来ない特定するまで全てのお店の営業を止めて、使えなくなった廃棄食材、急遽休ませなくてはならなくなった従業員の休業補償、発生するはずだった売上、諸々の損害賠償なら全ボトルの入れ替えなんてレベルの金額じゃ済まないでしょ？逆に営業止めないで全ボトル交換してくれて助かったんじゃないでしょうか？,1,1
感情論はこの際横に置いといて。スシローは上場企業であり、一定の配慮を持って社会的に対応を取らざる必要があった事。それは高い年商を有している企業であるにも関わらず、事業規模から被害請求金額が、被害相応と判断した金額で告訴している事はを見ていても分かる。また一時は総額160億の株価下落があったが二日後に株価は戻っている事。迷惑行為が各地で見受けられており、スシローがその当事者となった事により業務フローの改善とコストが経営判断として必要になっている流れがある。少年側の弁護士は、少年側の最大の利益を求める事が弁護上の最重要視すべき立場であり、客観的事実を論理的にスシロー側に回答を求めるのは正当行為である。それらを踏まえて裁判所はスシローの不利益は以下ほどであるか、少年側は相応の社会的制裁を受けているかを鑑みて結審となるのは、両者妥当な落とし所を探している気がしない訳でもない。,1,1
民事訴訟なんですよ。損害賠償請求事件なんですよ。少年がスシローに与えた損害を回復する民事の裁判なんですよ。少年側の弁護士が、高校中退したとか平穏な生活が疎外されているとか、関係ないんです。スシロー側にしてみれば。民事訴訟で原告（スシロー）に対し被告（少年側）が訴訟で争うより、被告（初年側）は、認諾または和解に向け認めるべきは認めていく姿勢が必要。少年側の弁護士は、訴訟方針を完全に見誤っている。,1,1
確かに少年の行為は社会倫理上許される行為ではない。常識的範囲で賠償を求めるのも理解できる。しかし、話の筋は違うかもしれないが、過去にスシローは詐欺まがいのキャンペーンで多くの消費者に迷惑、不快感を与えているが、しらっと形だけの謝罪で済ましているよね。むしろそっちの問題のほうが大きかったような気がするが。スシローとしてはどう考える?,1,1
全てのボトル入替は、不安要素を取り除く為に最低限に必要な事。通常、異物混入となった場合、企業は必ずその生産分を全回収をする。この事に反論している段階で、少年側は反省していない、事の重大さを理解していない。実際動画を見て、不快感を持った大多数の一般客がいるという事も理解していない。当然、スシローだけでなく、外食産業全体への影響が出ていた。企業からすれば、請求額は安すぎる位。,1,1
犯罪は犯罪なので言い訳はダメだと思うし反省のべんを述べてある一定の減額を請求して和解した方が良いと思う。企業も鬼ではないので情状酌量してくれると思います。毎月ある一定の支払いをしないといけないと思うけどそれをYouTubeとかでカンパ募ったりしてスシローのいい所動画をあげたりして宣伝していって罪を償っていったらいいと思う。そこまで頭回らないのかな？,1,1
日本では、アメリカと異なり懲罰的損害賠償は認められてません。あくまで実際に損害があり因果関係を立証できないと請求できない。株価の下落なんかは、一時的なもので会社の財務に実害が無ければ認められないしアクリル板なんかも必要性が不明。法律に疎い人以外は分かると思いますが9千万請求しても、徒労に終わるでしょう。,1,1
この子も運が悪かったよね。何とかフェアって事で店に行ったらやってない問題で叩かれてなかったっけ？それで落ちた客足を責任転嫁してないかね？だからと言ってやっちゃいけない行為。SNSは氷山の一角で実は挙げてないだけでいっぱいやってる人が居るんでわ？店員がこまめに店内巡回するとかしないとね。確かにタッチパネルは便利だけど人が見ていないからって同じようなことをしている人が実は多いのでは？と思ってしまい、回らない寿司屋に行ってしまいます。,1,1
この少ない賠償金額では更生できませんから、この100倍くらいの賠償を確定させてほしい。また民事だけでは更生できませんから刑事でも威力業務妨害で送検してほしい。家裁案件かもしれませんが、現行法でも刑事罰を与えることが必要です。,1,1
＞少年の「迷惑動画」に端を発したこの問題そもそも「迷惑」動画ではなく「犯罪」動画だし、民事の損害賠償請求訴訟に加害者の反省や社会的制裁云々は無関係だが、それでもなお、スシローの運営会社が訴訟を提起した主要な目的が、社会に対し、たとえ本人にとっては軽い悪戯のつもりでやったことでも、重大な結果を招くことがあるという警告を与えるための見せしめだとすれば、最終的には、裁判所が和解勧告を行い、被告である少年とその親が、訴訟費用と、彼らが今後生活に困ることのない程度の和解金を原告であるスシローの運営会社に支払うという和解が成立することになるでしょうね。,1,1
少年側は「拡散は予測せず」鍵垢投稿ならいざ知らず、不特定多数の人が目にできるところに投稿しておいて予測していなかったは通用しない。むしろ拡散目的で投稿したのではなかったのか？客足減は「消費者の極めて主観的な心理」その「消費者の極めて主観的な心理」を誘発したのは、少年の動画投稿に起因している。「すべてのボトル破棄は必要？」状況に応じ店の備品などが必要かそうでないかを判断するのは店サイドである。加害者が必要か問うのはおかしい。消費者への安心安全をアピールするために店側が必要と判断したこと。私は過剰とは思わない。高校の退学は、訴訟に発展したからではなく、訴訟に発展するような浅はかな行動をとった少年の自業自得であり、少年が迷惑動画投稿などしなければ起きなかった。少年の弁護士は賠償の減額よりも、もっと少年を諌め反省を促してほしい。とても反省しているようには思えない。,1,1
生半可な対応じゃまた類似のトラブルが発生するに決まってます。たとえ未成年であっても容赦しないという姿勢を示すことこそ最大の防衛策であり、ひいては利用者の安心を守れると思いますよ,1,1
彼がした行為の影響で無視できない規模の売上が減ったのは確か(その額をどう正確に見積もるかはともかく)。彼が高校を中退しようが平穏な生活を脅かされようが、被害を受けたスシローには1円も入らない。手に入れられたはずのお金を失わせた以上、それをお金で補うのは当然のこと。,1,1
自分は拡散してないって言うけど、そもそもそんな事しなければ動画自体存在していないんだし、動画が流出した責任は本人にもある。動画を撮った友人やそれを拡散させた人には少年が損害賠償を請求すればいいけどスシローへは自分で償うべき。,1,1
スシロー側は少年は提訴したが監督責任者である親は提訴していない。18歳やそこらの少年にこの金額の支払いは厳しいだろう。でも親から取り立てるつもりはない。つまりスシロー側は最初から賠償金を取るのが目的ではなく、増えている迷惑行為に対する警鐘の意味を含めての賠償金請求なのでは？,1,1
損害賠償が高額なのは株価急落によるものが大半とも取れますが、なんせ全国チェーン店なので全店舗で同様の対策をとるとなるとそれなりの額にはなると思います。日本の場合だと米国と違って株価急落は因果関係の立証が不可能だから認められません。米国はこういう案件を抑止する目的で認められてる上、子供の頃から学校教育で教えてるくらいなので誰もこういうことはしません。スシローを批判する人はどういう神経してるのか？ひとつ言えることは迷惑動画以前に不祥事起こした企業が偉そうに請求するなというのがあると考えます。,1,1
全ボトルを入れ替えるのは当たり前テーブルに固定されて動かない物ならともかく自由に動かせるんだからどれがペロペロされたボトルかなんて他の客からはわからない全部入れ替えましたって言われないと安心できない,1,1
加害者を擁護しているんじゃなくて、スシロー側の主張に無理があるから加害者を擁護していると筆者が感じるような意見があるんじゃないかなあ。少年の動画により売上減少が仮にあったとしても、岐阜県にいる少年の動画でどうして北海道から沖縄まであるスシローの店舗で影響があったのか。スシローが、そのような悪戯ができてしまうような衛生管理体制で店舗運営をしていたからと考えるのが妥当だろう。実際他の人によるものと思われる同様の迷惑動画が多く投稿されていた。少年が北海道から沖縄まで自由に移動して悪戯しまくるかもしれないなどと考えて来店を控えた利用客はほとんどいないに違いない。従って、少年の動画はせいぜいそんな悪戯ができてしまうスシローの杜撰な衛生管理体制を世に知らしめるきっかけとなったに過ぎず、売上減少の根本的原因は他ならぬスシロー側にあったと個人的には考える次第である。,1,1
擁護することが正義感であると思っているマスコミが多いが、記事を書いたり放送している人間も逆を言ったら悪人と思われるのかと心配で良い子ぶっているだけ。加害者に甘いのが日本であり、外国人も日本は悪さをしても罪が軽くてすぐ務所からも出てこれるし、軽い犯罪ならばすぐ釈放されると言っているを聞くことがある。だから繰返す。被害者の気持ちにもっと寄り添い、加害者には後悔先に立たずの厳罰をしていくことを求める。人の店やものを壊したりしても務所に数年もしくは執行猶予付きで務所にも入らず普通の生活をしているやつは多い。もちろん弁償することもなくやられ損になるだけ。こんなふざけた法律早く改正して人に被害を与えたものは一生償わなければならないようにしてほしい。,1,1
その前の同類事例の影響や、スシローだったかな？おとり広告とかによる影響も売上減少に繋がっていると思うがそれを全てこの人の責任だと言うのは流石にね…今見えている犯人に全ての責任を押し付けるのが手っ取り早いが類似事例の発生抑止の為のパフォーマンスという意味合いで巨額な金額を一旦請求している感じだと、決着付いた頃には請求額1000万以下とかなり引き下げられるかと思いますね。前に言われた「動画拡散者も罰を！」という事はこの件では対象外でしょうかね？過去に拡散者も罰せられたと思ったのですが…,1,1
そもそも、このようなくだらない事をしなければその秤にかけられることもなく過ごせたでしょう。個人的な意見を書かせていただければ「異様な行為による悪ふざけが過ぎた」それに限ります。親からまともな教えを受けたものであれば、このようなことはしないと思います。この少年の罪に関しての罰が「重すぎる」「軽すぎる」「社会的制裁はもう受けた」と周りが言うことではないと思います。擁護した人が再犯した時に責任取れないのだから（まあ擁護した人がとる必要はありませんが）罪の重さと罰を秤にかけた時、人それぞれになると思います。被害者と加害者と裁判所で判決だけでいいのではないでしょうか,1,1
全ボトル代の請求は難しいだろうな少年の活動範囲が全国とは考えられないから確かに全国まで影響したが間接的で直接じゃないからボトル代としては無理がある本来なら一人一人のお客に対して店員がボトルをその都度持って行くのが当然だけどそこ手を抜いてずっと放置している訳で、その分価格も安い訳だから安かろう悪かろうの話だ対面式のお店だと通常起こり得ない問題,1,1
刑事裁判と民事裁判をごちゃ混ぜにして世論の同情を誘おうとしているだけですね。刑事裁判であれば「社会的制裁を受けた」は酌量の余地になり量刑に影響するでしょう。しかし民事の損害賠償においては、加害者がいかに社会的制裁を受けようが、被害を受けた企業の損失は何も補填されません。それだけの話です。,1,1
・全ボトル入れ替え→どのボトルが対象ボトルか分からないから全部処理せざるを得なかった・売上減→該当店舗が特定されるまでは、どの店での事案か不明なので客数が落ちた。競合店の客数が上がっているのなら、加害者側の反論は認めらるかもしれない・衛生面での風評問題については「消費者の極めて主観的な心理」→極めて主観的な心理が発生した理由は、寿司ペロ動画・拡散は少年の意図するところではなかった→第三者による拡散なんてネットの世界では当たり前。ネットにアップして拡散されないと思う方が認識が甘い。だったら拡散したインフルエンサーに賠償請求をすればいい・「高校の退学」そして「平穏な生活の阻害」→動画をアップしたのが第三者なら分からなくもない。が、本人が上げたもの。上げなければよかっただけの話しこんな所かなぁ,1,1
極めて不快な犯罪だった思います。安心して食べて貰いたい、楽しい時間を過ごして貰いたいと言うお店の努力を踏みにじるこの様な悪ふざけを許せない。短絡的で非常に乱暴。公序良俗を蔑ろにしている。また一部にそういう人たちを面白がる人たちが前提にあるからこういう行為が出てくると思います。謝罪して済む問題ではないと思います。,1,1
この件だけでなく、一連の迷惑行為の騒動以降、我が家は確実に外食そのものが減りました。たまの外食でも、卓上に置いてあるものは触らない、使わないレベル。我が家のパターンが極端だとしても、客足が減った事実は変わりないし、各企業が被った損失は小さくないと思います。擁護している人たちは賠償金額の大きさからなんですかね？そこまでしなくても・・・と言うのも見かけますが、個人的にはそこまでされても仕方無いよね、です。加害者にも人権云々と、過保護は違う気はしますね。文中の「スシローにはがっかりした」なんてことを本気で言っている人がいる事にこちらはがっかりです。,1,1
企業は損失を定量的に金額で表さなければ株主が納得しない。被ったイメージ低下や対策に要する費用を考えれば提示額はそれでも低い位だと思うし、スシロー1社だけの問題でもない。会社関係者や株主ではなく、全く関係ない野次馬が好き放題発言出来るSNSの悪習慣の最たる事例かと。,1,1
法律的にはどうだろうか。舐めたボトルの廃棄損害は、直接の被害として認定される。他のボトルの廃棄はどうだろうか。少年が舐めたという証拠は無いと思われる。したがって他のボトルの廃棄は、企業の自己判断ということで、被害認定がされないのではないだろうか。イメージが落ちた、株価が下がった事による損害額って企業は証明できるのだろうか。世間にある一般的な普通の損害賠償の民事裁判でも、請求額と判決額の差が大きい。今回の事例は数千万円も請求しているが、最終的には少額で終わると思う。,1,1
拡散したものが悪い、との言い分だが拡散したことで「いるかもしれない」と思ったことはあってもまさか居まい、だったものが「ほんとにやらかすあほうが存在した」となったわけで。聞くところによるとスーパーなどでお味見用においてある小間切れの試食品だって他所の国ではそう見ないらしい。悪さする人がいないとも限らないから、ということで。動画の拡散は、そんな「お気楽で他者に対して警戒など必要ない」時代が終わったことを教えてくれた。企業は出費も嵩むだろうがあの動画は拡散されるべきものだったと思っている。時代が変わったことについても、あほうがたくさん居ることについても教えてくれたから。,1,1
普通子なことしないのが当然であって反省してる社会的制裁を受けているスシローへの影響での請求は、そもそもご自身がしなければ起こっていない。これをすればどうなるのか完全には分からないけど、影響は少なくてもアホでもやる前にい一度考えればわかること。落ち度はどう考えても自身にある。それを反省しているから影響は自分ではないと言えるのかな。弁護士の入れ知恵なのはわかるけど100を言われて0から50以下を取ろうとするところでしょうが。,1,1
あんな事があったら、同じ形態の他社店舗にも足が遠退きます。業界全体に損害が出ていると思うのに、競合の話を出す発想が私には理解できない。むしろ、競合他社を含む業界全体で訴えられて桁が２つ位上がっていてもおかしくない案件だと個人的には思います。,1,1
少年と言えどきつく罰するべきだと思う。このような動画を上げて、（それが意図したものでないとしても、そもそもの行いが良くない）遊んでいるような輩は、ろくでもない連中である。反省しているというが、本当にそうなのか？軽い遊び半分だとしても、やったことに対する償いは当然である。悪意が無いから許してくれといっていたら、無分別な人間ばかりになってしまう。加えて、今回は容器をなめる程度だが、これが中に毒を入れられていたら、笑い話にもならない。スシローのとった行為は、正当化されるべきであり、非難される筋合いは無いと思う。,1,1
置きっぱなしのガリとかも何されてるかわからなくなって食べる気がしなくなったのは確かだと思う。その動画に影響を受けてマネした件も増えているし、やったことの影響や社会的責任は大きい。6700万円の弁済は安すぎると思う。,1,1
加害者に対してまったく擁護する事はない。然るべき裁きを受け、「故意に」ビジネスやなんなら回転寿司という文化を破壊するような行為は断じて許される事ではない。損害賠償請求額についても、数倍から、なんなら百倍は請求して良いものであると感じる。だが、「醤油差しの総入れ替え」に関してはスシローの日頃から、従来からの衛生管理を少し疑うものと感じる。それは本来こういった客に自由に触らせるものは毎日徹底的に消毒し、「故意でなくても」不衛生な状況に置かれうるものであることから、定期的な新品への入れ替えも必要だと感じる。スシペロが起きたとしても、例えば「毎日消毒し、月１回程度は新品に置き換え」していると従来の衛生管理基準を提示し、更に臨時的に総入れ替えしたと言うことなら納得できる。再度言うが加害者は擁護しない。請求額はもっと上げていい。だが醤油差しの入れ替え代は件とは関係ないと思う。,1,1
他は知りませんが、我が町のスシローはカバーも掛けずあちこちで咳をした人の空気に触れたものが、オーダーでも回って来ます。くらのようにカバー付きカッパのように完全オーダーならまだ許容範囲ですが、コロナ流行りのご時世にスシローのコレはないと思いイカサマ広告もしてるようですし、本事件がなくても衰退の一歩だったでしょう。同僚に聞いても行かないという声ばかり。醤油パックにしたりスプーンは人数分だけとかいくらでも対策できますし、やってるところもあります。自分達の無策にこれ幸いと責任押し付け大金要求するなど非が少年にあるのは明らかですが、企業イメージはさらに悪化したのは間違いないでしょう。厨房に監視カメラを置いてみたら地面に落ちたネタを5秒ルールとかで拾っていそうです。,1,1
その店舗だけではない印象を受けるからてすよ。チェーン店は各店レイアウトは多少異なっても同じオペレーションですから、あの動画が他の店舗でもできてしまうのを防ぐ為の処置なのです。また、お客様を信用するという店側の想いも傷つけられたわけです。,1,1
確かに一定数の擁護論が目につきます。裁判結果も出ない内に専門家風の人々の高額賠償金は結局取れないなどの主張も擁護論の変形タイプかと思います。最近はネット上のみならず実社会に於ても大衆の感情は至って非人情、画一的に過ぎる傾向が強いと感じています。他人の失言や僅かな失策に関しては批判的かつ正論を振りかざすきらいがあります。しかし今回の様な事件に関しては比較的寛容に思える原因は何なのでしょうか。you tube で簡単に儲けたい。その為にはモラルに反する動画で炎上させるのが手っ取り早い。と考える人々が増えているのでしょうか。,1,1
ようは、「拡散されなければこんなことにはならなかった」って、まるで拡散したインフルエンサーに非があるかのような言い分だね確かにタラレバを語ればそれもそうだろうと思うけれど、「拡散されることを予期していたかどうか」はどうでもよくて、「衛生上非常に重要な問題行為」をしたということが問題まして、この動画が拡散された時期は件の感染症はまだ5類じゃない時期だったわけだし加えて「社会的制裁が既に行われていたら損害賠償がチャラになる」なんてことがまかり通るなら逆手にとって悪用する連中だって現れかねない昔は確かに皿洗い店の手伝いでチャラなんて温情もあったかもしれないけれど、その前にそういうことは個人店だったことや店主にボコボコにされるってことも多くの場合セットの上であったことだということも忘れちゃいけない,1,1
日本の風潮がおかしい。加害者であるこの少年が１００％悪いのであり、罪を負わねばならない。その上で、企業に対する損害賠償をせねばならない。その額は、裁判なので企業側の算出による賠償額が出されている。これに文句をつけるのはおかしい。裁判なので、最終的には裁判官の判断にて、賠償額が決定する。これは裁判で出された原告の主張に過ぎないということを理解していない人が多すぎる。裁判の結果、この額が減じられるかもしれないし、認められるかもしれない。あるいは逆にもっと高額にされるかもしれないわけです。裁判を理解しましょう。,1,1
裁判所がどう判断するんだろ？例えば店長に見つかって、その場で事務所に連れて行かれたならその席だけの入れ替え代しか認めないってのはいくつか判例があるらしい動画拡散で広範囲のチェーン全てにって判例は無いらしいから、今後の指標になりそうだ,1,1
少年のやったことは許されない、今回の訴訟は当然だというのは大前提として、同様の行為はどんなに高額な損害賠償を勝ち取っても、残念ながらなくなりません。なぜなら一定数はニュースも見ず、知らないからです。現実的に無くしていくには、迷惑行為を広げる行為をしたインフルエンサーやマスコミも罪に問うしかないと思います。,1,1
担当弁護士は刑事事件しか扱ったことないのかね。刑事事件なら検察と弁護士でやり合ったとしても後腐れはないだろう。しかし、民事の場合は直接被害者と加害者が対峙するのだ。お前の主張は出鱈目だと言われた被害者がどう思うかな？これで和解の道は閉ざされたと思っていいだろう。こうまで言われて和解したら少年側の言い分を認めたことになるからな。それから判決の賠償額が問題になる。６７００万の請求額で１００万の判決だったらスシロー側の主張が退けられた印象を持たれる。二次訴訟も視野に入れなくてはならないだろう。,1,1
この少年と家族には判例作りの礎になってもらうとして……『動画拡散』の主犯がどの位置とされるのかが気になる。1.迷惑行為実行者と撮影者。動画共有者。2.迷惑動画を仲間内だけで回しているつもりで、誰でも閲覧可能な場所に保存してしまった人。3.それを偶然みつけ、迷惑行為だと某掲示板に投稿した人。4.動画に憤り、特定しようと様々な場所で情報を募った人たち。5.話題になっていることを知り、自身の配信で取り上げたyoutuber。・これらの内、どの時点で『拡散させた』と認定され、拡散の主犯となるのか。・全員が「店の風評を傷つける意図はなかった」と主張した場合、損害賠償はどこに、どこまで認められるのか。・3の時点ですぐに警察に相談、聞きつけたテレビ局の取材で動画を提出しニュースに。結果的に店舗の売上に影響が出た場合3の人物、テレビ局への損害賠償は認められるのか。,1,1
少年を擁護する人たちは、恐らく民間企業での勤務経験が無いのでしょう。あまりにも視野が狭すぎるし、想像力が乏しすぎる。拡散を意図していなかったというが、自分自身しか視聴出来ない様に設定してアップロードしたんですかね？複数人が視聴できる設定であれば、「拡散を意図している」となりますよ。そして、SNSによってはTwitterであればリツイート機能があったりするので、それが出来る状況を作る＝拡散してもOK、ということになります。少年側に付いている弁護士も仕事だから言っているだけなのでしょうが、もう少ししっかりした反論を用意してあげたらどうでしょう。まるで「子供の言い訳」のような内容ですよ。,1,1
例えば、コンビニで万引きした人がいて、そのために全国的に防犯カメラを設置したり、警備員を雇ったりするコストがかかったとして、万引き犯に1億円を請求していいか？という話だろう。そんなことがまかり通ると、あらゆるところから超高額請求が届くことに、誰もが怯えなくてはならなくなる。6700万円請求はやりすぎ。,1,1
やった悪事を謝罪して、こんなに払えないので減額してほしいと懇願するというのであれば、まだ理解できるが、加害者が被害者ヅラしたり、ボトルを全て交換した理由を説明しろとか、到底理解できない言い分に怒りを覚える。こういう奴が出てくる事が少なくなるためにも、今回は厳罰が必要。だと思う。,1,1
この少年達が動画を撮った後に、このテーブルに着いた客っていなかったのだろうか？もしも、自分がそうであったら気持ち悪いどころでは済まないですねそこまでの事を考えの弁護士の発言なんだろうかこの動画の撮影日時に、この店舗に行った人達も何らかの行動をこの少年達に起こしてもいいのではないのでしょうか,1,1
&gt;裁判はまったく予断を許さないものとなった。双方が双方の立場で主張することは当然だが、この様相では長期化も予想される。訴訟を起こした以上、相手側の弁護士がこうした屁理屈を並べてくるだろうことは想定内じゃないですか ?それとも最初から白旗を上げるとでも思っていたのか。6700万円超という一般人としては多額の損害賠償を求められているのだから、少しでも減らしたいと思うのは当然。粛々と進めれば良い。,1,1
あの事件以降、シンプルに回転寿司前半で、皿から湯呑み、醤油とかまで気持ち悪くなったよね。頭では確率的にそんなことは滅多にないと分かっていても、「ひょっとしたら、、、」が頭をよぎる。少年を擁護する人が大半、なんてことはないでしょ。むしろ回転寿司業界全体でこういう迷惑少年をのために被害を被ったと思う。「拡散の意図はなかった」というけど、「ネットに上げたら拡散する可能性がある」なんて小学生にも教えられてるので、知らないでやったとしてもそれは本人の問題ですね。,1,1
この裁判は長引くだろう。少年が実際に舐めた行為が負の宣伝効果を及ぼしたというあくまで可能性の想定に基づいた損害賠償だからだ。スシローが負担した金額はスシロー側の被害妄想によるものと弁護側は主張するだろう。実害は少年が実際に舐めた物だけに限るべきというのが弁護側の言い分となると思われる。,1,1
この裁判は長引くだろう。少年が実際に舐めた行為が負の宣伝効果を及ぼしたというあくまで可能性の想定に基づいた損害賠償だからだ。スシローが負担した金額はスシロー側の被害妄想によるものと弁護側は主張するだろう。実害は少年が実際に舐めた物だけに限るべきというのが弁護側の言い分となると思われる。,1,1
他でも書いたが、この弁護士は、被告の刑を軽くするため、とは言え、あまりにも身勝手な論理としか言いようがない。例えば、当該食器類の全交換が過剰と言うようなことを言っているが、もしスシローがそれを行わず、ペロられた器だけを交換したので安心して来てください。との対応だったらどうだったであろうか。客足は戻らず、失われた株価下落による資産も戻らず、店舗によっては廃業に追い込まれ、多くの従業員が職を失うことになっただろうと想像がつく。これひとつに絞っただけでも、原告側の正当性は主張出来るし、店舗を雇用を守ることに繋がったと考えられるので、弁護側の主張は破綻していると思う。,1,1
あの動画が衝撃的だったのは「あの湯呑を誰が使うか分からない」とか「あの寿司は誰の口に入ったのか分からない」という、謂わば潜在的恐怖を煽るものだったから。そして仕掛けた者は当然それを理解していたはず。友人に対する直接的な悪戯ではなく、人目を憚るような挙動をしていたことからも明らか。無差別な不特定多数に悪戯を仕掛けた「大それた奴」という勲章が欲しかった訳でしょう。その結果不特定多数から非難を浴び、不特定多数向けの対応を企業として取らざるを得ない状況に追い込まれた。ここまでは半ば当人の期待どおりですらあったはずで、ただその社会的影響と経済的実損が当人の想像力を超えていた。そこで自らの無知と浅慮を居直り、受け手の過剰反応と主張するのは極めて悪質で卑劣な責任転嫁です。,1,1
なんで擁護するのかわからない社会的制裁を受けたっていうけど悪い事をしたんだから当然の話でしょ全ボトルの入れ替えをした理由は他のにもやってる可能性があったから衛生面を考えてのことじゃん会社側も払ってもらえるなんて考えてないんじゃない？あくまで、今までみたいに少年だからとかごめんなさいで済む時代じゃないし会社でもないってことを毅然と知らしめたいんだよ,1,1
これたぶん最終的な判決まではいかないと思うスシローとしては問題提起と抑止力を期待しての訴訟であって少年と家族を破滅まで追い込む意図はないだろうどこかで内容非公表で示談になって双方にとって現実的な落としどころに落ち着いて終わるんじゃないかなと思ってる,1,1
スシロー批判をしている人は少年の代わりに支払ってあげればいいじゃないか。売り上げが減ったのもボトルを入れ替えさせたのも自分の性ではない。って、どこが反省しているんだよ。賠償金を上乗せしても良いのではないでしょうか。,1,1
たしかにあの金額の大きさには驚いた面はある。加害者が社会的制裁を受けている面もある。では被害者のスシローは？会社側や従業員が受けたそのダメージは？誰が考えたって売上や客足が減ったのはあの事件のせいだろ？賠償金額が大きいからそれを下げる為に争う気持ちはわかる。弁護士がコメントするにしてももう少し言葉に配慮スべきだろ？物事をする時になういうことをしてらどうなるか？そういう想像力が根本的に欠けてるんだよ。だからこの事件も起こってるんだろ？加害者側の気持ちもわかるけど、いい加減そういうところの行動を改めても良いのでは？,1,1
一般市民として誰かが舐めているかも知れない醤油さしや湯呑みなどが置いてあると思えるような店へは行きたくありません。そこには少年であるとか年配者であるとかは関係ありません。少年であり悪気は無かったとしてもスシローさんの判断は間違っていないと思います。,1,1
この行為がもとで、客が減りシフトに入れない人や、休業や閉店が起きたと確認できた場合、その家族に対して金銭的な保証できるんでしょうか？また、近隣からの揶揄などに対する精神的な保証は出来るんでしょうか？対策でコストが上がり販売価格が上がった場合利用者全員に損失を払えるのでしょうか？こんなやつを雇用する会社や支援する組織は在るのだろうか？自分だったら関わりたくない。,1,1
他人事に思うからなんとでも言える。何百、何千人もの従業員の安心安全な生活を守らなければならない経営者側の立場にたっても同じ事が言えるのだろうか。加害者が反省するのは当たり前の事！やはりその行為へのそれ相応の代償は当然必要なのです。,1,1
まあ、少年側も反論をするよね。反論するなんて反省してない、と言うのは民事訴訟知らない人のコメント。民事訴訟で反論しなければ、原告の訴え通りに判決が出る。今後増額が予定されているだろうけど、9000が2000くらいになれば、がんばって、払えないこともないのかもしれないし。少年を擁護するわけではないが、民事訴訟では普通の話。,1,1
罪に対する罰の重さと捉えるから間違う大事なのは、人には穢れの概念があるってこと極端な例を言えば、どんなに綺麗に洗って滅菌しても一度糞を詰めたコップを使いたい人は居ないそれが穢れスシローはそういった顧客の嫌悪感忌避感の払拭を明確に示し、抱えてる従業員が路頭に迷わない為に必要なことをしただけその費用は請求して当たり前なんだよ皿洗いさせるとか反省の形でどうにかなる話ではないし、もっと言えば犯人の反省度合いなんてどうでもいい企業側は利益と社員を守る権利と責任があって、加害者へ反省や指導を施してやる義理は無い,1,1
何故って該当ボトルだけ入れ替えましたって言っても不信感拭えないからでしょ。全国の店舗の従業員さんに迷惑かけてるし、売り上げ減が続いて閉店なんてことになったら何人職を失うことになるか。ここまで大事になるとは思って無かったのは事実だと思うけど、余計なことは言わない方がいいですね。,1,1
総入れ替えするのは当たり前だろもうどのボトルが舐められたのか分からないのだからこの少年側は同じボトルの中からこれだって分かるのかたまたま動画が出たのが1回で本当は毎回やってたのではないかそんな不安を払拭するには総入れ替えは当然だし客足が遠のくのも当たり前日本全国の回転寿司の食の安全を陥れたのだから6700万でも安い方だろそれだけの事を軽い気持ちでやったって反省、賠償しなければならない,1,1
やってはいけない事の判断はできる年齢だと思うけど、炎上するかどうかは大人でも予測できないからな。SNSの無い時代ならほぼ無傷なので批判はできません。こんなことしても、絶対に抑止にならないし。何年かかるかわからんけどSNSの法律がそのうちできるのが想像できる。,1,1
リスク管理を行うべき責任のある保護者としての立場から想像しうる論点として、スシペロ少年の行為を撮影して、誰でも見られるように何らの制限もかけずに公衆送信した「友達」の行為や、その友達が持っているスマホに何らの制限もかけなかった友達の保護者に対しての批判はないんですかね？,1,1
まあ反証しないと請求額の減額は望めないと言う事でしょペロ行為とその拡散に依っての被害　ここを分けて争点にしたい拡散の責も被ると減額が望めなくなると言う事でしょう裁判の行方が気になりますね　拡散の責をどう判断するのか、そこまで踏み込むのか判断を示さず社会的な制裁の点で大幅な減額する和解案を出すかもしれないその点に興味がある,1,1
少年っていうのはやめてほしいですね。まず、保護者といっしょに来店していない点からも、責任能力はあるだろう。そして仮に保護者と一緒なら、その者に責任を取らせるべき。本人の意向か弁護士の意向かわからないけど、逆ギレは許せない。学校にいけなくなった？ボトルの総入れ替えは必要だったか？なんて攻撃的な態度が反省していない意思を感じとってしまう。個人的に売り上げについては、流動的だからなんとも言えないところはあるが。これ以降も迷惑動画があるし、ここで原告敗訴みたいになると同類がつけ上がることになりかねない。,1,1
