comment,like,bad
"In the past, perhaps both parties could have resolved the issue with a more pliable response. But even if it is a litigation strategy, I feel that the victim's lawyer's comments are not sympathetic. Also, for Sushiro, if they did nothing or showed appeasement, they might get a shareholder lawsuit. If they can be forgiven for causing damage and then being remorseful, then that would be ""no need for the police"".",1,1
"I don't think I can defend it. However, a trial and ethics are two different things, and it is impossible to say whether they can get 67 million. As for social sanctions, the fact that there was a string of slander after the incident may be taken into account at the trial. If compensation is to be paid, I think it would be better to make the perpetrator, the photographer, the person who spread the information, and the people who slandered him pay.",1,1
"There are a certain number of children who get carried away and don't listen to their parents because of their personalities, which may have a slight influence on those parents not wanting to eat at risky restaurants with their children.Prices are going up, and I think there is a trend to eat out less, even when considering the family budget.",1,1
"How does this compare to past precedents?If the food or drink was poisoned, it would be the Glico-Morinaga case, but if it was just a little licked saliva, at most it could be a stomach ache or food poisoning, although it could have been corona since it was the corona season.How about comparing it to other punishments as well? For example, is 70 million yen cheaper or more expensive than a hit-and-run drunk driving case? Is it high or low compared to murder? If you are happy to pay a large amount of money for someone else's mischief, you will be strangling yourself sooner or later.For example, if you throw up on the street on your way home after getting drunk and leave the vomit on the street, you may be identified by a camera and charged 70 million yen, or you may be charged 100 million yen for breaking your shoulder just by bumping into a passerby.I'm afraid we're going to end up in that kind of era.",1,1
"Don't they also need to apologize to the shareholders who suffered losses from the decline in stock prices?Lawyers are the kind of people who will do anything for the benefit of those they defend, so they are not afraid to say things that offend the feelings of the victims.Well, it can't be helped because that's the kind of work they do, but what about them as human beings? I feel like, ""I don't know, I just don't know.I'm sure the reason for ""demanding an explanation as to why all soy sauce bottles were disposed of and replaced"" is to minimize the damage caused by the assailant boy and to get rid of any damage to the image of the company.",1,1
"Once you've confirmed the occurrence of the tampering, you'd have to eliminate everything that has even the slightest chance of being tampered with, rather than trying to determine when and where in the restaurant the tampering took place and where in the restaurant it took place, and then eliminating that bottle.If there's even the slightest chance of having such an unsanitary bottle, you can't be open for business.If you have to shut down all the restaurants until you identify the bottles, and compensate for the wasted food, the employees who have to be absent on short notice, the sales that would have been generated, and other damages, you can't just replace all the bottles, can you?On the contrary, I think they were lucky to have replaced all the bottles without shutting down operations.",1,1
"Let's put the emotionalism to the side at this point.Sushiro is a publicly traded company, and it was necessary to take certain considerations into social consideration.It is clear from the fact that Sushiro is a company with high annual sales, and yet it is suing for an amount of money that it deems appropriate for the damage caused by the size of its business.Also, the stock price temporarily fell by a total of 16 billion yen, but it returned to normal two days later. The company's business flow and costs need to be improved as a result of the nuisance behavior that has been observed in many places, and Sushiro has become a party to it.The lawyer for the juvenile side is in the most important position in the defense to seek the maximum benefit for the juvenile side, and it is a legitimate act to ask Sushiro's side to logically respond with objective facts.Based on these considerations, the court concluded the case by considering the following: how much disadvantage Sushiro would suffer, and whether the juvenile side would receive appropriate social sanctions.",1,1
"It's a civil suit.It's a case for damages.It's a civil case to recover damages the juvenile caused Sushiro.It's a civil case.It doesn't matter if the juvenile's lawyer says that he dropped out of high school or that his peaceful life isalienated, or whatever.For the Sushiro side.In a civil suit, against the plaintiff (Sushiro).Rather than the defendant (juvenile side) litigating the case,Defendant (juvenile side) needs to be willing to admit or settleThe defendant (juvenile side) needs to be willing to admit what needs to be admitted.The attorney for the juvenile side has completely misjudged the litigation policy.The juvenile's lawyer is completely misjudging the policy of the lawsuit.",1,1
"Certainly the juvenile's conduct is not an acceptable act in terms of social ethics. It is understandable that he should seek compensation within the bounds of common sense. However, although this may not be the case, Sushiro has caused annoyance and discomfort to many consumers in the past with their fraudulent campaigns, but they have quietly and only tokenistically apologized, haven't they? I think that was the bigger problem.What is Sushiro's position on this?",1,1
"All bottle replacements are minimally necessary to eliminate the cause for concern.Normally, in the event of foreign material contamination, a company will always recall all of its production.The boy's side does not understand the seriousness of the situation and does not feel any remorse when he is refuting this.They also do not understand that there are many customers who saw the video and were offended by it. Naturally, not only Sushiro, but the entire restaurant industry was affected.From the company's point of view, the amount charged is too low.",1,1
"A crime is a crime, and I don't think excuses are allowed.I think it would be better to make a statement of remorse and request a certain amount of reduction.I think it would be better to settle the case by expressing your remorse and demanding a certain amount of reduction.The company is not an ogre and will take the situation into consideration.I think they will take the situation into consideration.I think you have to make a certain amount of payment every month.I think it would be a good idea to raise funds through YouTube or some other means, and to promote Sushiro by posting videos of the good things about Sushiro.Can't they think that far ahead?",1,1
"In Japan, unlike in the U.S.punitive damages are not allowed in Japan.Punitive damages are not allowed in Japan, unlike in the U.S.causal relationship cannot be established.A drop in the stock price is only temporary.If there is no actual damage to the company's finances, it is not allowed.The necessity of an acrylic board is also unclear.As anyone who is not familiar with the law can understand.Even if you claim 90 million yen, it will be a waste of time and money.",1,1
"She was unlucky too, wasn't she? Didn't she get hit with a problem that she didn't do when she went to the store for something called a fair? Isn't that why she's shifting the blame for the drop in customer traffic? But that doesn't mean you shouldn't do it...social networking sites are just the tip of the iceberg, and there are probably a lot of people doing it who aren't mentioned. The staff should patrol the store more often. It's true that touch screens are convenient, but I wonder if there aren't actually many people doing the same thing just because no one is looking. I think that's why I go to sushi restaurants that don't rotate.",1,1
"This small amount of compensation is not enough to rehabilitate them, so I would like you to fix a compensation of about 100 times this amount. Also, since rehabilitation cannot be achieved only through civil cases, I would like you to send the case to the criminal court for obstruction of business. This may be a family court case, but even under the current law, it is necessary to give criminal penalties.",1,1
">This issue, which was triggered by the boy's ""nuisance videoAlthough it is a ""crime"" video, not a ""nuisance"" video, and the remorse of the perpetrator and social sanctions are irrelevant in a civil suit for damages, if the main purpose of the Sushiro management company in filing the lawsuit is to make an example to society to warn people that even a minor prank by a person can have serious consequences, then the court will ultimately recommend a settlement, and the defendant boy and his parents and the boy's parents will be able to get their lives in trouble in the future. If the main purpose of the lawsuit by the Sushiro management company is to make an example to warn society that even minor pranks can have serious consequences, then I am sure that the court will eventually recommend a settlement in which the defendant juveniles and their parents will pay the plaintiff Sushiro management company a settlement amount that will cover the cost of the lawsuit and a settlement that they will not have to live with in the future.",1,1
"The boy's side said, ""I didn't anticipate the spread.""It is not acceptable to say that the boy did not anticipate the spread of the message when he posted it in a place where many people could see it, regardless of whether it was posted under lock and key. In fact, did he not post it for the purpose of spreading the message?Decrease in customer traffic is ""extremely subjective psychology of consumersThe ""extremely subjective psychology of consumers"" was triggered by the boy's posting of the video.""Is it necessary to destroy all bottles?""It is up to the store to decide whether or not it is necessary to destroy all bottles or equipment, depending on the situation. It is not right for the perpetrator to ask if it is necessary. The store has decided that it is necessary in order to promote safety and security to consumers. I do not think it is excessive.The expulsion from the high school was not because of the lawsuit, but because the juvenile deserved it for his shallow behavior that led to the lawsuit, and it would not have happened if the juvenile had not posted the unsolicited video.I hope the boy's lawyer admonishes the boy more and encourages him to be more remorseful rather than reducing his compensation.It doesn't sound like he is very remorseful.",1,1
"A half-hearted response is bound to cause similar problems. I believe that the greatest defense is to show that you will not tolerate even minors, and this in turn will protect the safety of the users.",1,1
"It is certain that the effects of his actions have reduced sales on a non-negligible scale (regardless of how accurately that amount can be estimated). Whether he drops out of high school or his peaceful life is threatened, the affected Sushiro will not receive a single yen. As long as he lost money that he could have had, it is only natural that he should make up for it with money.",1,1
"He says he did not spread the video, but if he had not done so in the first place, the video itself would not have existed, and he is responsible for the video being leaked. The boy can claim compensation from his friend who took the video and the person who spread it, but he should compensate Sushiro himself.",1,1
"Sushiro is suing the boy but not his parents, who are responsible for his supervision, and it would be tough for an 18 year old or so to pay this amount. But they have no intention of collecting from the parents. In other words, Sushiro's goal from the beginning was not to collect compensation, but rather to include a warning against the increasing number of nuisances.",1,1
"It could be argued that most of the high damages are due to the sharp decline in stock prices, but since this is a nationwide chain, if the same measures are taken at all the stores, the amount would be quite high.In Japan, unlike in the U.S., it is impossible to prove a causal relationship between a sharp decline in stock prices and the company, so it is not allowed to do so. In the U.S., such cases are allowed for the purpose of deterring such incidents, and they are even taught in school education from childhood, so no one would do such a thing.What kind of nerve do people have to criticize Sushiro? One thing I can say is that a company that has caused scandals before the annoying videos should not charge so high and mighty.",1,1
It's normal to replace all bottles.I don't care if it's fixed to the table and doesn't move.But if it's fixed to the table and you can move it freelyOther customers can't tell which bottles have been sloshed on.I can't rest assured unless you tell me that all the bottles have been replaced.,1,1
"I wonder if there is an opinion that the author feels is not defending the perpetrator, but defending the perpetrator because of the unreasonableness of Sushiro's side of the argument.Even if there was a decrease in sales due to the boy's video, how could a video of a boy in Gifu Prefecture have affected Sushiro stores from Hokkaido to Okinawa? It is reasonable to assume that it is because Sushiro operates its stores under a sanitary management system that allows such pranks to occur. In fact, there were many similar unsolicited videos posted that appeared to have been made by other people. Few customers would have refrained from coming to the store thinking that the boy might travel freely from Hokkaido to Okinawa and play pranks all over the place. Therefore, I personally believe that the boy's video only served as an opportunity to make the world aware of Sushiro's sloppy hygiene management system, which allows such pranks to take place, and that the root cause of the decline in sales was the Sushiro side.",1,1
"Many in the media think that defending them is a sense of justice, but the people who write the articles andThe people who are broadcasting the story are just playing nice because they are worried that if they say the opposite, they will be thought of as bad guys.In Japan, the perpetrators are not so easy to deal with, and foreigners are sometimes heard to say that in Japan, even if you do something bad, the crime is light and you can get out of jail quickly, and if it is a minor crime, you will be released immediately. So I repeat it.I demand that we be more sympathetic to the feelings of the victims, and that the perpetrators be punished severely with no remorse.There are many people who break someone's store or property and are not even sent to jail for a few years or on probation and live a normal life. Of course, they don't have to pay for the damage, they just lose the money.I hope that this joke of a law will be revised soon so that those who cause damage to others will have to pay for the rest of their lives.",1,1
"I'm sure the impact of the similar cases before that, and Sushiro, I think it was, are also contributing to the decline in sales. I think that the impact of the previous similar case, and the decoy advertisement, etc., also contributed to the decline in sales, but it's hard to blame it all on this person... It would be quicker to put all the blame on the culprit we can see now, but....I think that if they are charging a huge amount of money as a performance to deter similar cases from occurring, I think that by the time the case is settled, the amount charged will be significantly reduced to less than 10 million yen.The previous statement, ""Punish those who spread the video!"" I wonder if that is not the case in this case? I thought that in the past, the video diffusers were punished as well...",1,1
"If you had not done such a silly thing in the first place, you would not have been put on that scale.If you will allow me to express my personal opinion""The prank of bizarre behavior has gone too far,"" that's all I have to say.I don't think anyone who has received proper instruction from his or her parents would have done such a thing.I don't think it is for people to say that the punishment for this boy's crime is ""too heavy"" or ""too light"" or that he has already been socially sanctioned. The person who defended him can't be held accountable when he re-offends (well, the person who defended him doesn't have to take it).I think it is up to each person to weigh the severity of the crime and the punishment. I think all we need is a sentence between the victim, the offender, and the court.",1,1
"It's going to be hard to charge for all the bottles.It's not like the boy's scope of activity was nationwide.Sure, it affected the whole country, but indirectly and not directly, so it's impossible to claim it as a bottle bill.It's only natural that the waiter should bring the bottle to each customer.But they cut corners and left the bottles there for a long time, and that's why the price is so low.That's why the price is lower.This is a problem that usually does not occur in a face-to-face store.",1,1
"You are just trying to mix up a criminal trial and a civil trial to attract public sympathy.In a criminal trial, ""socially sanctioned"" is an extenuating circumstance that may affect the sentence. However, in the case of civil damages, no matter how much social sanction the perpetrator receives, nothing will compensate for the loss of the affected company. That's all there is to it.",1,1
"All bottles were replaced → Since it was not known which bottles were the target bottles, all bottles had to be processed.Decrease in sales→Until the store in question is identified, it is unclear which store this incident occurred at, so the number of customers dropped. If the number of customers at competing stores is rising, the perpetrator's argument may be accepted.The reason for the extremely subjective mindset is the Sushi-Perot video.The reason for the extremely subjective mindset was the Sushi-Perot video. It is more naive to think that it will not be diffused by uploading it to the Internet. If that is the case, the influencer who spread the video should be sued for compensation.If it was a third party who uploaded the video, it would be understandable. However, the video was uploaded by the person himself. It would have been better if he had not uploaded it.I think this is about it.",1,1
I think it was an extremely offensive offense. I cannot tolerate such shenanigans that trample on a restaurant's efforts to make people feel safe and have a good time. It is shortsighted and extremely violent. It disrespects public order and morals. I also think this kind of behavior comes from the premise that there are people who find such people amusing in part. I don't think this is a problem that can be solved with an apology.,1,1
"Not only this case, but after a series of disturbing disturbances, our family has definitely reduced the number of eating out itself.Even at the occasional meal out, we have reached the point where we don't touch or use anything that is left on the table.Even if our family's pattern is extreme, the fact remains that the number of customers has decreased,I think the loss incurred by each company is not small.I wonder if the people who are defending them are doing so because of the amount of compensation?I also see people saying, ""You don't have to go that far..."",Personally, I don't blame them if they go that far.I think there is a difference between human rights and overprotection for the perpetrators.I am disappointed that there are people who really mean what they say in the sentence ""I am disappointed in Sushiro.",1,1
"Companies must express losses quantitatively in monetary terms toshareholders will not be convinced.Considering the damage to the company's image and the cost of countermeasuresthe amount of the loss is still low, and it is not just a matter of one Sushiro company.It is not just a matter of one Sushiro company.It is not just a problem for Sushiro, but also for other companies.This is the best example of the bad habit of SNS, which allows unrelated onlookers to say whatever they want.",1,1
"What about from a legal standpoint? Disposal damage from a licked bottle is recognized as direct harm. What about the disposal of other bottles? There is no evidence that the boy licked the bottles. Therefore, the disposal of the other bottles would be at the discretion of the company and would not be recognized as damage. Can the company prove the amount of damage caused by the loss of image and stock price? Even in ordinary civil trials for damages, there is a large difference between the amount claimed and the amount awarded. In this case, the company is claiming tens of millions of yen, but I think it will end up with a small amount in the end.",1,1
"The argument is that it is the spreader's fault.But the fact that they spread the word means that the people who thought that there might be such a thing, but never thought that it existed, now know that there really is a fool who does such things.According to what I have heard, you don't see such a thing in other countries, even the tastings of small pieces of food at supermarkets and the like. The reason for this is that there is no guarantee that anyone will misbehave.The proliferation of the video has taught us that such an era of ""easygoing and without need for caution"" has come to an end. I believe that the video should have been spread, even though it would have cost the company a lot of money. It taught us that times have changed and that there are a lot of fools out there.",1,1
"The claim on the impact on Sushiro, who is normally not a child and is remorseful and socially sanctioned, would not have happened if you had not done it yourself in the first place. I'm not entirely sure what would happen if you did this, but the impact would be minimal and even an idiot would think twice before doing it. The fault lies with himself, no matter how you look at it. I don't know if I can say that I am not the one at fault because I am sorry for it. I understand that this is a lawyer's idea, but I guess this is the part where you are told 100 and you try to take less than 50 from 0.",1,1
"If something like that happened, I would be deterred from visiting other companies' stores in the same form.I don't understand the idea of bringing up a competitor's story when I think the entire industry is being damaged.Instead, I personally think it's a case where the entire industry, including competitors, could have been sued and the order of magnitude would have gone up by about two orders of magnitude.",1,1
"I think they should be punished severely, even if they are juveniles.Those who put up such videos and play with them (even if that was not their intention, their conduct is not good in the first place) are a bunch of bastards.They say they are sorry, but are they really?Even if it is just for fun,It is only natural for them to make amends for what they have done.If we ask for forgiveness because there is no malicious intent, we will end up with a bunch of inconsiderate people.In addition, the fact that Sushiro only licked the container in this case would not even be funny if the container had been poisoned.Sushiro's action should be justified, and they have no right to be blamed for it.",1,1
I'm sure that I no longer feel like eating the leftover gari or whatever they do to me anymore. I think the reimbursement of 67 million yen is too cheap.,1,1
"I have nothing at all to defend against the perpetrators.They should be brought to justice, and any act that ""intentionally"" destroys the business and, if anything, the culture of kaiten-zushi is unforgivable.I feel that the amount of damages should be several times or even a hundred times higher than the amount claimed.However, the ""total replacement of soy sauce containers"" is a little questionable in terms of Sushiro's daily hygiene management.The reason is that items such as these, which are freely touched by customers, should be thoroughly disinfected every day and replaced with new ones on a regular basis, as they can be left in unsanitary conditions ""even if unintentionally"".Even if Sushipero happened, it would be understandable if, for example, the company presented its existing hygiene management standards, saying that it disinfects the food every day and replaces it with new food about once a month, and that it also replaced it with new food on an occasional basis.Again, I am not defending the perpetrator. The bill should be higher.But I don't think the cost of replacing the soy sauce jug has anything to do with the case.",1,1
"I don't know about others, but the Sushiro in my town has no covers, and the ones that have been exposed to the air of people coughing here and there come around, even if they are ordered. If it were fully ordered like Kappa with a cover like Kura, it would still be acceptable, but in these days of the Corona craze, I don't think Sushiro has this, and they seem to be doing cheating advertisements, and even without this incident, it would have been a step in the decline. I asked my co-workers about it, and all they said is that they don't go there anymore. There are many countermeasures that can be taken, such as using soy sauce packets and only using spoons for the number of people, and there are some places that are doing so. It is obvious that the boy is at fault, as he is the one who is responsible for the lack of action on his part and is demanding a large sum of money for it. If you put a surveillance camera in the kitchen, it is likely to pick up the stuff that falls on the ground with a 5-second rule or something.",1,1
"It is because it gives the impression that the video is not exclusive to that store.The chain stores may have slightly different layouts, but they all operate the same way, so this was done to prevent that video from being made in other stores.It also hurt the store's desire to trust its customers.",1,1
"Certainly a certain number of advocacy arguments are noticeable. I think that the claims of experts that high compensation cannot be obtained before the results of the trial are even known are a variant of the same type of advocacy. Recently, I feel that not only on the Internet but also in the real world, public sentiment tends to be extremely impersonal and uniformly too much. People tend to be critical and righteous when it comes to other people's gaffes or slight missteps. What is the reason for such a relatively tolerant attitude toward incidents such as this one? What is the reason why people seem to be relatively tolerant of incidents such as this one? Is it because more and more people are thinking, ""I want to make easy money on youtube.",1,1
"It's like, ""This wouldn't have happened if it hadn't been spread,"" as if the influencer who spread the word was at fault.I think that's true if you talk about ""codswallop"", but it doesn't matter whether you expected it to be spread or not, the issue is that you did something that is ""a very important hygiene issue"".And the time when this video was spreading was when the disease was not yet class 5.In addition, if ""if social sanctions have already been imposed, the damages will be paid off,"" people may take advantage of the situation and abuse the situation.In the old days, there may have been some leniency for helping out in the dishwashing store, but we should not forget that this was a private store and that being beaten up by the owner was often a prerequisite for such a thing.",1,1
"There is something wrong with the Japanese climate.The perpetrator, the boy, is 100% at fault and must be held accountable.He must then compensate the company for the damages.The amount of compensation is calculated by the company since this is a court case.It is not right to complain about this.Since it is a trial, the amount of compensation is ultimately determined by the judge's decision.Too many people do not understand that this is only the plaintiff's claim made in the trial.The amount may be reduced or even approved as a result of the trial.Or conversely, it might be made higher.Understand the trial.",1,1
"How will the courts decide?For example, if the manager found me and took me to his office on the spot, I heard there are a few precedents that only allow for the replacement cost of that seat only.I heard that there is no precedent for all the chains in a wide area due to the spread of the video, so this could be an indicator for the future.",1,1
"The basic premise is that what the boy did is unforgivable and that this lawsuit is justified, but unfortunately similar acts will not disappear no matter how high the damages won.This is because a certain number of people do not watch the news and do not know about it.The only way to realistically eliminate it is to also incriminate the influencers and the media who spread the nuisance.",1,1
"Has the lawyer in charge only dealt with criminal cases?If it's a criminal case, there would be no repercussions if the prosecution and the lawyer went at it.However, in a civil case, the victim and the offender face each other directly.How do you think the victim would feel if he/she was told that your claim is bullshit?I think it's safe to say that the road to reconciliation is now closed.If you settle the case after being told this, it would be an admission of the boy's side of the story.Then there is the question of the amount of damages in the judgment.If the judge's verdict is 1 million yen for a claim of 67 million yen, it will give the impression that Sushiro's claim has been rejected.A second lawsuit would have to be considered.",1,1
"Let this boy and his family be the cornerstone of precedent setting. ......I'm curious to see where the main culprit for ""spreading the video"" is considered to be.1. the perpetrator of the nuisance and the person who filmed it. Video sharers.2. The person who saved the annoying video to a place where anyone can view it, thinking that he/she is circulating it only among his/her friends.3. The person who found it by accident and posted it on a certain bulletin board as a nuisance.4. People who were outraged by the video and solicited information in various places to identify it.5. Youtubers who found out that it was a hot topic and took it up in their own distribution.At what point do they qualify as ""spreading the rumor"" and become the main culprits in spreading the rumor?If all of them claim that they did not intend to harm the reputation of the restaurant, where and to what extent will they be awarded damages?At the time of the incident, the police were immediately consulted, and a TV station heard about it and submitted a video to the police, which made the news. If the store's sales are affected as a result, will the person in 3 and the TV station be awarded damages?",1,1
"Those who defend the boy probably have never worked in the private sector.They are too narrow-minded and too unimaginative.You say you did not intend for the video to spread, but did you upload it with a setting so that only you yourself could view it?If it is set so that multiple people can view it, then it is ""intended to spread"".And some social networking sites have a retweet function, such as Twitter, so creating a situation where you can do that = it's OK to spread the message.The lawyers on the boy's side are probably just saying that because it's their job,Why don't they prepare a more solid rebuttal?It's like a ""child's excuse.",1,1
"For example, if someone shoplifts from a convenience store, and the cost of installing security cameras and hiring security guards nationwide for that purpose, can we charge the shoplifter 100 million yen? That would be the story.If such a thing were allowed to go unchallenged, everyone would have to be frightened of receiving extremely high bills from all sources.A 67 million yen bill is too much.",1,1
"If he apologizes for the wrong he did and begs for a reduction because he can't afford to pay so much, I can still understand, but I am outraged at the perpetrators playing the victim or asking for an explanation why they changed all the bottles, which is an argument I can't even begin to understand.In order to reduce the number of people like this, this time the punishment needs to be severe. I think it is a good idea.",1,1
"I wonder if any of the guests arrived at this table after these boys took the video?If I were, I would be beyond sickened!I wonder if this is a statement from a lawyer who has thought that far ahead.I wonder if the people who went to this store on the date and time this video was taken could also take some action against these boys!",1,1
"&gt; The trial has been completely unpredictable. It is only natural that both sides will argue their side of the story, but with the way things are going, we can expect a protracted trial.Isn't it expected that the opposing side's lawyers will come up with these quibbles since they have filed the lawsuit ?Or did you think they would raise the white flag from the beginning?You should just proceed with your work in a dignified manner.",1,1
"After that incident, I simply got sick of the first half of the conveyor belt sushi, from the plates to the teacups to the soy sauce and so on.Even though I know in my head that such an incident is unlikely to happen, I can't help but think, ""What if...?I don't think it's possible that most people are defending the boy.In fact, I think the entire conveyor-belt sushi industry has suffered because of this annoying boy.He says he had no intention of spreading the news,Even elementary school students are taught that if you put something on the Internet, it can spread, so even if he did it without knowing it, that is his problem.",1,1
This trial will be protracted.The defense will likely argue that Sushiro's case is not worth the money because the damages are based on the mere possibility that the boy's actual licking had a negative publicity effect. The defense will argue that the amount of money Sushiro has paid is due to paranoia on Sushiro's part.The defense will likely argue that the actual damages should be limited to what the boy actually licked.,1,1
This trial will be protracted.The defense will likely argue that Sushiro's case is not worth the money because the damages are based on the mere possibility that the boy's actual licking had a negative publicity effect. The defense will argue that the amount of money Sushiro has paid is due to paranoia on Sushiro's part.The defense will likely argue that the actual damages should be limited to what the boy actually licked.,1,1
"As I have written elsewhere, this lawyer's logic is so self-serving, albeit to lighten the defendant's sentence.For example, he says that the replacement of all the dishes in question is excessive, but what if Sushiro had not done so, but had replaced only the bowls that had been perforated? What would have happened if Sushiro had not done so, but instead had replaced only the bowls that had been pelted?I can imagine that customer traffic would not have returned, assets from the lost stock price decline would not have returned, some stores would have been forced out of business, and many employees would have lost their jobs.Even if we focus on just this one thing, I think the defense's argument fails because the plaintiffs can argue that they are justified and that they would have saved the stores from job losses.",1,1
"The video was shocking because it stirred up potential fears such as ""I don't know who will use that teacup"" or ""I don't know whose mouth that sushi went into"". And of course, the person who set it up must have understood that.The person who set it up must have understood that. It was not a direct prank against a friend, but rather a behavior that made people afraid of being seen. They wanted a medal for being a ""big shot"" who had played a prank on an indiscriminate and unspecified number of people. As a result, he was criticized by an unspecified number of people and forced into a situation where he had to take action as a company for an unspecified number of people. The social impact and economic loss were beyond his imagination. It is an extremely malicious and despicable shift of responsibility to take back one's own ignorance and thoughtlessness and claim that it was an overreaction by the recipient.",1,1
"I don't know why you're defending them.You say he was socially sanctioned, but he did something wrong, so he deserved it.The reason for replacing all the bottles was because they could have done it to other bottles, so they had to be hygienic.I don't think the company thinks they're going to get paid.They want to make it known that it's not the time or the company that can just say ""I'm a boy"" or ""I'm sorry"" like they have in the past.",1,1
"This probably won't go all the way to a final judgment.Sushiro is suing in the hopes of raising issues and serving as a deterrent, and not with the intention of driving the boy and his family to the brink of ruin.I suspect that somewhere down the road, a settlement will be reached with the details undisclosed, and both sides will end up settling on a realistic settlement point for both parties.",1,1
"Why don't those who are criticizing Sushiro just pay the boy instead? It is not his own fault that he lost sales and had the bottles replaced. I mean, where's the remorse? You can add compensation on top of it.",1,1
"Yes, there are aspects of that amount of money that surprised me. There is also the aspect of the perpetrator being socially sanctioned. Then what about the victim, Sushiro? What about the damage done to the company and its employees? Who would have thought that the decline in sales and customer traffic was due to that incident? The amount of compensation is large, so I can understand why they are fighting to lower it. I think lawyers should be a little more careful about what they say when they make comments. What would happen if you did that when you do things? That kind of imagination is fundamentally lacking. That's why this incident happened, isn't it? I can understand the feelings of the perpetrators, but it's time for them to change their behavior in this area.",1,1
"As an average citizen, I do not want to go to a restaurant where I can think that there is a soy sauce jug or a teacup that someone might be licking.It does not matter if you are a boy or an elderly person.Even if he was a boy and did not have bad intentions, I think Sushiro's judgment was right.",1,1
"If we can confirm that this action has caused a decrease in customers, people not being able to work their shifts, or closures and closings, can we provide financial guarantees to the families? Also, can you guarantee the mentality of the neighbors against ridicule, etc.?Can you pay the loss to all users if the measures increase the cost and the selling price?Is there any company or organization that would hire or support such a person?If it were me, I would not want to be involved.",1,1
"You can say whatever you want because you think it is someone else's problem. Can the same thing be said from the standpoint of management, which has to protect the safety and security of hundreds or thousands of employees? It is only natural for the perpetrator to feel remorse! After all, there must be a reasonable price to pay for the act.",1,1
"Well, the juvenile side will also make a rebuttal.To say that it is not remorseful to refute is the comment of someone who does not know civil litigation.If you don't refute in a civil suit, you will get a judgment as the plaintiff pleads. I'm sure there will be an increase scheduled in the future, but if 9,000 becomes about 2,000, good luck, and maybe they won't be able to pay it.I am not defending the boy, but this is normal in civil litigation.",1,1
"We make a mistake because we see it as the severity of punishment for sin.The important thing is that people have the concept of defilement.To take an extreme example, no one wants to use a cup that has been filled with feces once, no matter how clean and sterilized it is.That is uncleanness.Sushiro has done what was necessary to clearly demonstrate the elimination of such a sense of disgust and avoidance among customers, and to keep its employees off the street.They deserve to be charged for that.It's not about making them do the dishes or any other form of remorse, and more importantly, I don't care how remorseful the culprit is.The company has the right and responsibility to protect its profits and employees, and has no obligation to offer remorse or guidance to the perpetrator.",1,1
"Because even if you say you have replaced only the bottles in question, you can't dispel the sense of distrust.It is inconveniencing the employees of stores all over the country, and if sales continue to decline and the stores close, how many people will lose their jobs?I think it's true that they didn't expect it to be this big a deal, but it's better not to say anything unnecessary.",1,1
"You're supposed to do a total changeover.We don't know which bottle was licked anymore.I don't know how this boy's side can tell from the same bottle that it's this one.It just happened to be the one time that the video was shown, but he might have done it every time.In order to dispel such concerns, it's only natural to replace all the bottles, and it's also only natural that the number of customers would wane.I think 67 million is a small price to pay for the loss of food safety at conveyor-belt sushi restaurants all over Japan.They should be sorry and compensated for doing something like that with such a light heart.",1,1
"I think we're old enough to judge what not to do, but even adults can't predict if we're going to get burned, because in an age without social networking, we'd be nearly unharmed, so we can't criticize.And this kind of thing will never deter them.I don't know how many years it will take, but I can imagine social networking laws being passed eventually.",1,1
"As an imaginable argument from your position as a responsible parent/guardian who should manage risk, is there any criticism of the actions of the ""friend"" who filmed the Scipero boy's act and transmitted it publicly without any restrictions so that anyone could see it, or of the friend's parents who did not put any restrictions on the phone that the friend had? Is that right?",1,1
"Well, I'm afraid you're going to have to disprove that in order to get a reduction on your claim.I'd like to separate the perjury from the damage caused by the spreading of the perjury.If you're also blamed for the spreading, you can't hope for a reduction in your claim.I'm curious to see how the court will decide the responsibility for the spreading of the perversion and whether they'll go that far.They may come up with a settlement that doesn't show any judgment, but a substantial reduction in terms of social sanctions.I'm interested in that point.",1,1
"I wish you would stop calling him a juvenile. First of all, the fact that he did not come to the store with his guardian indicates that he is responsible. And if he is with his guardian, he should be held responsible. I don't know if it was his intention or his lawyer's, but it is unacceptable to be upset. No longer able to go to school? Did you need a total bottle change? What an aggressive attitude that shows no remorse.Personally, I can't say anything about sales, because they are in flux.There will be more unsolicited videos after this one, and if the plaintiff loses this case, the same kind of people may take advantage of it.",1,1
"Forced to drop out of school→It is up to the individual to attend or drop out of school. Peaceful life was disturbed -> The same goes for Sushiro's customers and employees. There was no intention to spread the word, was it the influencers who spread the word? All of these answers are childish, and the person in question acts as if he or she is the victim. If he had not done such an act in the first place, it would not have happened. He is called a juvenile, but at high school and 18 years old, he is already treated as an adult in Japan. If you are in high school, you should be able to understand the right and wrong of what happened. Sushiro is not filing a claim for damages for money, but to deter similar incidents in the future. Sushiro is doing everything it can to protect its own company. If they just settle out of court, people will wonder if they are really doing their best to ensure sanitation. The damage to Sushiro itself may not be enough, and the impact this incident has had on the public is too great to begin with.",1,1
